id,price,time_since_posting,imgurl,url
692200344,50,0.01695601851851852,https://images.craigslist.org/00Q0Q_kLqAkyrvtY4_300x300.jpg,https://baltimore.craigslist.org/fuo/d/glen-burnie-cushy-chair/6922003445.html
692200257,75,0.01834490740740741,https://images.craigslist.org/00606_dbj9ha2SA5F_300x300.jpg,https://baltimore.craigslist.org/fuo/d/forest-hill-executive-office-computer/6922002570.html
691430750,65,0.04056712962962963,https://images.craigslist.org/00R0R_7x5xwD5NLQ4_300x300.jpg,https://baltimore.craigslist.org/fuo/d/towson-comfy-blue-upholstered-rocking/6914307508.html
691864101,265,0.04126157407407407,https://images.craigslist.org/00B0B_iiWLW4rd3wt_300x300.jpg,https://baltimore.craigslist.org/fuo/d/silver-spring-large-leather-chair-and/6918641015.html
691157055,135,0.04681712962962963,https://images.craigslist.org/00J0J_hFj0Ixpww5k_300x300.jpg,https://baltimore.craigslist.org/fuo/d/towson-beautiful-red-leather-barrel/6911570557.html
691159524,45,0.04681712962962963,https://images.craigslist.org/00x0x_kXgPX8oMD4O_300x300.jpg,https://baltimore.craigslist.org/fuo/d/towson-reduced-pink-accent-occasional/6911595240.html
692197869,150,0.04751157407407408,https://images.craigslist.org/00q0q_1CnPPLBO17w_300x300.jpg,https://baltimore.craigslist.org/fuo/d/towson-dutailier-sleigh-glider-in-white/6921978695.html
692197349,40,0.05376157407407408,https://images.craigslist.org/00b0b_36114ZvVSe_300x300.jpg,https://baltimore.craigslist.org/fuo/d/catonsville-wooden-rocking-chair/6921973498.html
692195699,425,0.07251157407407408,https://images.craigslist.org/00q0q_gydbhbgYmTR_300x300.jpg,https://baltimore.craigslist.org/fuo/d/baltimore-2-piece-lifestyle-solutions/6921956992.html
691891324,100,0.07876157407407408,https://images.craigslist.org/00h0h_i3WEXZBwsbU_300x300.jpg,https://baltimore.craigslist.org/fuo/d/nottingham-interesting-yellow-chair-new/6918913241.html
691468536,450,0.08848379629629631,https://images.craigslist.org/00P0P_4nHuY0P5H90_300x300.jpg,https://baltimore.craigslist.org/fuo/d/ellicott-city-midcentury-style-lounge/6914685363.html
691471153,225,0.08848379629629631,https://images.craigslist.org/00n0n_vB9Eppm7zD_300x300.jpg,https://washingtondc.craigslist.org/mld/fuo/d/midcentury-luna-chair-by-odd-knutsen/6914711531.html
691873837,750,0.08917824074074072,https://images.craigslist.org/00I0I_cdYJZMSb817_300x300.jpg,https://washingtondc.craigslist.org/mld/fuo/d/post-modern-milo-baughman-style/6918738375.html
690213876,175,0.11487268518518517,https://images.craigslist.org/00c0c_9t3AtK7rFUL_300x300.jpg,https://baltimore.craigslist.org/fuo/d/monkton-upholstered-club-chair-with/6902138767.html
692190043,265,0.1294560185185185,https://images.craigslist.org/00N0N_fJHSaN7BOe8_300x300.jpg,https://baltimore.craigslist.org/fuo/d/silver-spring-large-leather-chair-and/6921900436.html
692186939,245,0.1495949074074074,https://images.craigslist.org/00a0a_dfvlxFkS5SX_300x300.jpg,https://baltimore.craigslist.org/fuo/d/silver-spring-mancave-distressed/6921869396.html
692187057,245,0.15306712962962962,https://images.craigslist.org/00l0l_4OlhCBaBc9N_300x300.jpg,https://baltimore.craigslist.org/fuo/d/silver-spring-classic-leather-chair-and/6921870579.html
691996672,0,0.16903935185185184,https://images.craigslist.org/00W0W_5NbBAyvWF9L_300x300.jpg,https://baltimore.craigslist.org/fuo/d/baltimore-desk-office-chair-ikea-poang/6919966727.html
691947586,130,0.18015046296296297,https://images.craigslist.org/00U0U_cntCoq698Pb_300x300.jpg,https://baltimore.craigslist.org/fuo/d/glen-burnie-coaster-wood-rocking-chair/6919475866.html
690047745,50,0.19403935185185187,https://images.craigslist.org/00l0l_jyjPZssXAQp_300x300.jpg,https://baltimore.craigslist.org/fuo/d/nottingham-bar-stools-and-matching/6900477456.html
691860106,265,0.1947337962962963,https://images.craigslist.org/00l0l_4OlhCBaBc9N_300x300.jpg,https://baltimore.craigslist.org/fuo/d/silver-spring-classic-nailhead-trim/6918601062.html
692182194,265,0.19681712962962963,https://images.craigslist.org/00s0s_3u1oMTfGZ6f_300x300.jpg,https://baltimore.craigslist.org/fuo/d/silver-spring-black-leather-recliner/6921821941.html
690902029,750,0.21695601851851853,https://images.craigslist.org/00X0X_ejvpBg9X5rB_300x300.jpg,https://baltimore.craigslist.org/fuo/d/monkton-chrome-rocking-chair/6909020295.html
692179384,25,0.21903935185185186,https://images.craigslist.org/00b0b_l9w9zYD8uso_300x300.jpg,https://washingtondc.craigslist.org/mld/fuo/d/beltsville-upholstered-rocking-chair/6921793848.html
692178501,30,0.2259837962962963,https://images.craigslist.org/00R0R_g8ridJmi4tF_300x300.jpg,https://washingtondc.craigslist.org/mld/fuo/d/college-park-office-chair/6921785014.html
692177926,15,0.2308449074074074,https://images.craigslist.org/00v0v_hH2JqISnPib_300x300.jpg,https://baltimore.craigslist.org/fuo/d/elkridge-caned-chair/6921779264.html
691151770,150,0.2648726851851852,https://images.craigslist.org/00a0a_aDBoOlNkDEj_300x300.jpg,https://washingtondc.craigslist.org/mld/fuo/d/olney-faux-cow-print-accent-chair/6911517703.html
691745108,200,0.28153935185185186,https://images.craigslist.org/01010_bDkUtqLI8v5_300x300.jpg,https://washingtondc.craigslist.org/mld/fuo/d/silver-spring-black-leather-studded/6917451088.html
690686913,100,0.2822337962962963,https://images.craigslist.org/00u0u_acN7wsx0M5j_300x300.jpg,https://baltimore.craigslist.org/fuo/d/westminster-mid-century-hans-wegner/6906869130.html
690694824,150,0.28153935185185186,https://images.craigslist.org/01616_c2j9XzZDRFG_300x300.jpg,https://baltimore.craigslist.org/fuo/d/westminster-thonet-chair-mid-century/6906948249.html
691745073,100,0.28153935185185186,https://images.craigslist.org/00o0o_iVxhngkVcaf_300x300.jpg,https://washingtondc.craigslist.org/mld/fuo/d/silver-spring-white-solid-wood-empire/6917450732.html
690606772,120,0.28431712962962963,https://images.craigslist.org/00x0x_aRlY8hrux06_300x300.jpg,https://washingtondc.craigslist.org/doc/fuo/d/silver-spring-vintage-kevi-danish-red/6906067721.html
691669388,500,0.2836226851851852,https://images.craigslist.org/00D0D_eK4hr2cTstR_300x300.jpg,https://washingtondc.craigslist.org/doc/fuo/d/hyattsville-knoll-jens-risom-webbed/6916693888.html
690631626,180,0.28501157407407407,https://images.craigslist.org/00T0T_7bO9hI9yg33_300x300.jpg,https://washingtondc.craigslist.org/doc/fuo/d/hyattsville-vintage-teak-kevi-desk/6906316263.html
691848915,950,0.286400462962963,https://images.craigslist.org/00000_cDWxCve1CJK_300x300.jpg,https://washingtondc.craigslist.org/doc/fuo/d/silver-spring-vintage-mid-century-black/6918489157.html
692167072,60,0.31278935185185186,https://images.craigslist.org/00K0K_fQmNAMp89XF_300x300.jpg,https://baltimore.craigslist.org/fuo/d/baltimore-rocking-chair/6921670726.html
690462430,450,0.31626157407407407,https://images.craigslist.org/00p0p_glQfbUEDwrW_300x300.jpg,https://baltimore.craigslist.org/fuo/d/monkton-leather-chair-and-ottoman/6904624305.html
692163851,70,0.317650462962963,https://images.craigslist.org/00g0g_iWNqjbRYaAU_300x300.jpg,https://baltimore.craigslist.org/fuo/d/sparks-glencoe-chair-black-and-burgundy/6921638512.html
691634819,1950,0.3204282407407408,https://images.craigslist.org/00k0k_iBA3v05gcWy_300x300.jpg,https://baltimore.craigslist.org/fuo/d/baltimore-chair-that-reclines-leather/6916348196.html
691486032,50,0.323900462962963,https://images.craigslist.org/00y0y_24ykhvRdbjo_300x300.jpg,https://baltimore.craigslist.org/fuo/d/baltimore-chair/6914860322.html
692164644,100,0.3308449074074074,https://images.craigslist.org/00T0T_aXrEsUJdxWD_300x300.jpg,https://washingtondc.craigslist.org/mld/fuo/d/arnold-cesca-arm-chair/6921646449.html
690305541,65,0.342650462962963,https://images.craigslist.org/01010_7C0sUO9DVsQ_300x300.jpg,https://washingtondc.craigslist.org/mld/fuo/d/silver-spring-vintage-harp-chair-with/6903055416.html
690763066,150,0.35237268518518516,https://images.craigslist.org/00Y0Y_gOojufYWYbZ_300x300.jpg,https://washingtondc.craigslist.org/mld/fuo/d/silver-spring-table-and-chair-sets/6907630662.html
691788459,40,0.36973379629629627,https://images.craigslist.org/01111_bs6W1ehjDUW_300x300.jpg,https://baltimore.craigslist.org/fuo/d/catonsville-glider-chair-foot-stool/6917884596.html
691291509,0,0.3739004629629629,https://images.craigslist.org/00u0u_NjhcXMHqs9_300x300.jpg,https://washingtondc.craigslist.org/mld/fuo/d/laurel-office-desk-chair-by-herm-miller/6912915090.html
692158729,70,0.3739004629629629,https://images.craigslist.org/00o0o_jSZBhUq7bjf_300x300.jpg,https://baltimore.craigslist.org/fuo/d/glen-burnie-maddox-crossing-dining/6921587292.html
691311745,175,0.37598379629629625,https://images.craigslist.org/00c0c_25SQDLYwH97_300x300.jpg,https://baltimore.craigslist.org/fuo/d/bel-air-navy-blue-leather-recliner-chair/6913117456.html
691804746,75,0.37598379629629625,https://images.craigslist.org/00404_gbrwJWKz9qn_300x300.jpg,https://baltimore.craigslist.org/fuo/d/bel-air-rocker-glider-chair/6918047461.html
691057843,0,0.37667824074074074,https://images.craigslist.org/00U0U_1Itj7aIfAaC_300x300.jpg,https://baltimore.craigslist.org/fuo/d/forest-hill-red-sofa-chair-armchair/6910578432.html
